"srs_pcv.failure","srs_bacto.fails.risk.factor","srs_icc","srs_tcc","srs_sample.month","wtw_manganese.removal","wtw_phosphate.dosing","srs_total.risk.factor","srs_fails_in_any_previous_year","srs_aow","srs_free.chlorine","srs_fails_in_previous_year","srs_ooa","srs_total.chlorine","srs_stor_vol","wtw_hypo"
0,3,111,191,6,0,0,37,1,2.478832123,0.0989608,0,3,1.1089608,0.4989608,1
0,3,70,950,6,0,0,37,1,2.457717169,0.057845847,0,3,1.017845847,0.477845847,1
0,3,241,1641,7,0,0,37,1,2.455331462,0.065460139,0,3,1.205460139,0.475460139,1
0,3,528,1248,7,0,0,37,1,2.485798751,0.095927428,0,3,1.125927428,0.505927428,1
0,3,632,1312,8,0,0,37,1,2.548273814,0.148402492,0,3,1.168402492,0.568402492,1
0,3,369,929,8,0,0,37,1,2.507822162,0.12795084,0,3,1.04795084,0.52795084,1
0,3,201,1121,9,0,0,37,1,2.474718766,0.074847444,0,3,1.104847444,0.494847444,1
0,3,431,551,9,0,0,37,1,2.468757755,0.098886433,0,3,1.218886433,0.488886433,1
0,3,116,836,10,0,0,37,1,2.517861282,0.147989959,0,3,1.197989959,0.537989959,1
0,3,160,920,10,0,0,37,1,2.52063297,0.120761648,0,3,1.120761648,0.540761648,1
0,3,124,764,11,0,0,37,1,2.546782725,0.126911403,0,3,1.336911403,0.566911403,1
0,3,127,607,11,0,0,37,1,2.508490646,0.098619324,0,3,1.168619324,0.528619324,1
0,3,47,527,11,0,0,37,1,2.539196435,0.119325113,0,3,1.379325113,0.559325113,1
0,3,232,232,12,0,0,37,1,2.541051067,0.211179744,0,3,1.331179744,0.561179744,1
0,3,160,720,12,0,0,37,1,2.493925468,0.124054145,0,3,1.494054145,0.514054145,1
0,3,-8,152,1,0,0,37,1,2.489037596,0.089166273,0,3,1.269166273,0.509166273,1
0,3,120,80,1,0,0,37,1,2.506031451,0.116160128,0,3,1.356160128,0.526160128,1
0,3,42,362,2,0,0,37,1,2.509665463,0.159794141,0,3,1.189794141,0.529794141,1
0,3,1,561,2,0,0,37,1,2.549431634,0.139560311,0,3,1.409560311,0.569560311,1
0,3,-5,115,3,0,0,37,1,2.457632233,0.067760911,0,3,1.257760911,0.477760911,1
0,3,-2,318,3,0,0,37,1,2.498938652,0.09906733,0,3,1.41906733,0.51906733,1
0,3,80,440,4,0,0,37,1,2.47164872,0.061777398,0,3,1.321777398,0.491777398,1
0,3,89,809,4,0,0,37,1,2.533417546,0.123546224,0,3,1.353546224,0.553546224,1
0,3,282,642,4,0,0,37,1,2.547252962,0.167381639,0,3,1.337381639,0.567381639,1
0,3,30,510,5,0,0,37,1,2.529968621,0.110097299,0,3,1.170097299,0.550097299,1
0,3,127,687,5,0,0,37,1,2.479205289,0.129333967,0,3,1.349333967,0.499333967,1
1,3,111,551,6,0,0,37,1,2.548003355,0.238132032,0,3,1.298132032,0.568132032,1
0,3,1,361,6,0,0,37,1,2.534955034,0.115083712,0,3,1.305083712,0.555083712,1
0,3,9,849,6,0,0,37,1,2.521134788,0.151263465,0,3,1.091263465,0.541263465,1
0,3,170,930,6,0,0,37,1,2.520867889,0.110996566,0,3,1.210996566,0.540996566,1
0,1,181,901,4,0,1,40.4,0,2.474623496,0.442418344,0,2,0.522418344,5.032418344,0
0,1,4393,8633,8,0,1,40.4,0,2.538340827,0.446135676,0,2,0.516135676,5.096135676,0
0,1,1412,4792,8,0,1,40.4,0,2.450976162,0.42877101,0,2,0.45877101,5.00877101,0
0,1,4336,9896,8,0,1,40.4,0,2.486398706,0.324193554,0,2,0.404193554,5.044193554,0
0,1,1534,8694,8,0,1,40.4,0,2.527004708,0.434799556,0,2,0.494799556,5.084799556,0
0,1,1439,3419,9,0,1,40.4,0,2.445507148,0.483301996,0,2,0.553301996,5.003301996,0
0,1,4073,5353,9,0,1,40.4,0,2.517591418,0.605386266,0,2,0.665386266,5.075386266,0
0,1,4940,7440,9,0,1,40.4,0,2.483146274,0.380941123,0,2,0.410941123,5.040941123,0
0,1,10000,12020,9,0,1,40.4,0,2.540905966,0.678700814,0,2,0.728700814,5.098700814,0
0,1,7384,11964,10,0,1,40.4,0,2.499714954,0.397509803,0,2,0.417509803,5.057509803,0
0,1,9184,15064,10,0,1,40.4,0,2.497713375,0.555508223,0,2,0.565508223,5.055508223,0
0,1,8659,12999,10,0,1,40.4,0,2.463040679,0.460835527,0,2,0.490835527,5.020835527,0
0,1,7672,12032,10,0,1,40.4,0,2.538463701,0.50625855,0,2,0.61625855,5.09625855,0
0,1,9315,11715,10,0,1,40.4,0,2.492795952,0.4105908,0,2,0.4805908,5.0505908,0
0,1,6336,33736,11,0,1,40.4,0,2.513756279,0.441551128,0,2,0.471551128,5.071551128,0
0,1,8140,19160,11,0,1,40.4,0,2.51840105,0.476195898,0,2,0.536195898,5.076195898,0
0,1,2937,4297,11,0,1,40.4,0,2.467787152,0.495582,0,2,0.565582,5.025582,0
0,1,6496,7696,11,0,1,40.4,0,2.508740992,0.40653584,0,2,0.46653584,5.06653584,0
0,1,5521,6261,12,0,1,40.4,0,2.521313276,0.399108124,0,2,0.439108124,5.079108124,0
0,1,2906,3386,12,0,1,40.4,0,2.449291548,0.387086397,0,2,0.417086397,5.007086397,0
0,1,390,1310,12,0,1,40.4,0,2.528443639,0.566238487,0,2,0.636238487,5.086238487,0
0,1,848,1628,12,0,1,40.4,0,2.517539878,0.485334726,0,2,0.505334726,5.075334726,0
0,1,262,622,12,0,1,40.4,0,2.526020955,0.453815803,0,2,0.483815803,5.083815803,0
0,1,102,442,3,0,1,40.4,0,2.464096576,0.381891425,0,2,0.501891425,5.021891425,1
0,1,88,408,7,0,1,40.4,0,2.480446222,0.43824107,0,2,0.45824107,5.03824107,1
1,1,1365,2125,9,0,1,40.4,0,2.482761611,0.430556459,0,2,0.500556459,5.040556459,1
0,1,680,2160,9,0,1,40.4,0,2.480549102,0.41834395,0,2,0.43834395,5.03834395,1
0,1,4166,5206,11,0,1,40.4,0,2.534168397,0.501963246,0,2,0.551963246,5.091963246,1
0,1,635,122235,1,0,1,40.4,0,2.443007625,0.390802474,0,2,0.460802474,5.000802474,1
0,1,78,318,1,0,1,40.4,0,2.456847983,0.394642832,0,2,0.474642832,5.014642832,1
0,1,70,70,2,0,1,40.4,0,2.474632123,0.442426972,0,2,0.482426972,5.032426972,1
0,1,38,198,2,0,1,40.4,0,2.50351458,0.471309429,0,2,0.531309429,5.061309429,1
0,1,-8,192,3,0,1,40.4,0,2.493982997,0.471777846,0,2,0.491777846,5.051777846,1
0,1,78,278,3,0,1,40.4,0,2.520240181,0.418035029,0,2,0.458035029,5.078035029,1
0,1,164,724,4,0,1,40.4,0,2.517372959,0.485167808,0,2,0.505167808,5.075167808,1
0,1,72,512,4,0,1,40.4,0,2.444292657,0.372087505,0,2,0.402087505,5.002087505,1
0,1,114,514,4,0,1,40.4,0,2.537762683,0.595557532,0,2,0.635557532,5.095557532,1
0,1,32,272,5,0,1,40.4,0,2.464021936,0.471816785,0,2,0.501816785,5.021816785,1
0,1,230,190,5,0,1,40.4,0,2.443791199,0.341586048,0,2,0.381586048,5.001586048,1
0,1,-3,-3,6,0,1,40.4,0,2.466675372,0.444470221,0,2,0.464470221,5.024470221,1
0,1,48,168,6,0,1,40.4,0,2.465377332,0.44317218,0,2,0.50317218,5.02317218,1
0,1,326,726,7,0,1,40.4,0,2.523862996,0.491657844,0,2,0.531657844,5.081657844,1
0,1,326,646,7,0,1,40.4,0,2.483017308,0.400812156,0,2,0.470812156,5.040812156,1
0,1,632,952,8,0,1,40.4,0,2.509205434,0.457000282,0,2,0.527000282,5.067000282,1
0,1,550,1270,8,0,1,40.4,0,2.523021391,0.56081624,0,2,0.58081624,5.08081624,1
0,1,1081,2521,9,0,1,40.4,0,2.4947214,0.502516249,0,2,0.562516249,5.052516249,1
0,1,1593,2473,9,0,1,40.4,0,2.529165832,0.516960681,0,2,0.566960681,5.086960681,1
0,1,727,567,9,0,1,40.4,0,2.459330209,0.407125057,0,2,0.477125057,5.017125057,1
0,1,361,1721,10,0,1,40.4,0,2.487427909,0.505222758,0,2,0.565222758,5.045222758,1
0,1,1481,1761,11,0,1,40.4,0,2.528645125,0.626439973,0,2,0.676439973,5.086439973,1
0,1,352,712,11,0,1,40.4,0,2.499823502,0.35761835,0,2,0.53761835,5.05761835,1
0,1,210,1730,11,0,1,40.4,0,2.464998011,0.40279286,0,2,0.47279286,5.02279286,1
0,1,130,610,12,0,1,40.4,0,2.505311689,0.483106537,0,2,0.523106537,5.063106537,1
0,1,46,126,1,0,1,40.4,0,2.514050772,0.41184562,0,2,0.46184562,5.07184562,1
0,1,30,110,1,0,1,40.4,0,2.482903997,0.430698845,0,2,0.460698845,5.040698845,1
0,1,278,638,2,0,1,40.4,0,2.47775657,0.425551418,0,2,0.495551418,5.035551418,1
0,1,117,357,2,0,1,40.4,0,2.498589017,0.496383865,0,2,0.576383865,5.056383865,1
0,1,116,476,3,0,1,40.4,0,2.452372644,0.340167492,0,2,0.540167492,5.010167492,1
0,1,153,233,3,0,1,40.4,0,2.498616708,0.476411557,0,2,0.526411557,5.056411557,1
0,1,81,161,4,0,1,40.4,0,2.481989906,0.529784754,0,2,0.629784754,5.039784754,1
0,1,127,487,4,0,1,40.4,0,2.529031726,0.486826574,0,2,0.546826574,5.086826574,1
0,1,30,270,5,0,1,40.4,0,2.5031575,0.540952348,0,2,0.620952348,5.060952348,1
0,1,42,282,5,0,1,40.4,0,2.514786244,0.522581092,0,2,0.552581092,5.072581092,1
0,1,83,323,6,0,1,40.4,0,2.485180704,0.472975552,0,2,0.552975552,5.042975552,1
0,1,8,88,6,0,1,40.4,0,2.484868143,0.412662992,0,2,0.442662992,5.042662992,1
0,1,155,595,6,0,1,40.4,0,2.519241195,0.467036044,0,2,0.567036044,5.077036044,1
0,1,7795,11355,6,0,1,49.4,1,2.570986057,0.25426871,1,2,0.29426871,0.25226871,0
0,1,1500,4160,6,0,1,49.4,1,2.544578571,0.337861225,1,2,0.387861225,0.225861225,0
0,1,5126,7666,6,0,1,49.4,1,2.580574944,0.463857597,1,2,0.493857597,0.261857597,0
0,1,6801,8861,6,0,1,49.4,1,2.616802,0.360084653,1,2,0.390084653,0.298084653,0
0,1,134,434,4,0,1,49.4,1,2.602840577,0.42612323,0,2,0.52612323,0.28412323,0
0,1,6400,10580,6,0,1,49.4,1,2.54817808,0.476460733,0,2,0.496460733,0.229460733,0
0,1,9025,13445,7,0,1,49.4,1,2.630475468,0.523758121,0,2,0.553758121,0.311758121,0
0,1,30395,60635,8,0,1,49.4,1,2.586637534,0.489920187,0,2,0.569920187,0.267920187,0
0,1,3847,7207,8,0,1,49.4,1,2.630910789,0.994193442,0,2,1.034193442,0.312193442,0
0,1,6910,13170,8,0,1,49.4,1,2.543440427,0.59672308,0,2,0.63672308,0.22472308,0
0,1,3187,14587,8,0,1,49.4,1,2.628317384,0.561600037,0,2,0.601600037,0.309600037,0
0,1,12127,14347,9,0,1,49.4,1,2.54905183,0.432334483,0,2,0.492334483,0.230334483,0
0,1,8670,11570,9,0,1,49.4,1,2.627158293,0.760440947,0,2,0.880440947,0.308440947,0
0,1,7063,10683,9,0,1,49.4,1,2.633166697,0.71644935,0,2,0.72644935,0.31444935,0
0,1,12253,15613,9,0,1,49.4,1,2.560338397,0.503621051,0,2,0.523621051,0.241621051,0
0,1,9819,12579,10,0,1,49.4,1,2.595490784,0.398773437,0,2,0.428773437,0.276773437,0
0,1,7591,13231,10,0,1,49.4,1,2.54917858,0.592461233,0,2,0.622461233,0.230461233,0
0,1,15392,17712,10,0,1,49.4,1,2.550093096,0.43337575,0,2,0.45337575,0.23137575,0
0,1,12166,16106,10,0,1,49.4,1,2.565210679,0.378493333,0,2,0.438493333,0.246493333,0
0,1,10825,15165,10,0,1,49.4,1,2.586754563,0.510037217,0,2,0.530037217,0.268037217,0
0,1,13146,17346,11,0,1,49.4,1,2.551810251,0.335092904,0,2,0.365092904,0.233092904,0
0,1,10767,11707,11,0,1,49.4,1,2.59064936,0.423932013,0,2,0.463932013,0.271932013,0
0,1,7518,5738,11,0,1,49.4,1,2.628926136,0.752208789,0,2,0.762208789,0.310208789,0
0,1,8947,12047,11,0,1,49.4,1,2.581351741,0.504634394,0,2,0.544634394,0.262634394,0
0,1,7283,9583,12,0,1,49.4,1,2.54354793,0.616830583,0,2,0.666830583,0.224830583,0
0,1,1402,3522,12,0,1,49.4,1,2.617923837,0.84120649,0,2,0.94120649,0.29920649,0
0,1,1982,4122,12,0,1,49.4,1,2.560746329,0.704028982,0,2,0.814028982,0.242028982,0
0,1,2590,2970,12,0,1,49.4,1,2.550059431,0.373342084,0,2,0.433342084,0.231342084,0
0,1,1779,2259,12,0,1,49.4,1,2.605876762,0.419159415,0,2,0.449159415,0.287159415,0
0,1,180,360,3,0,1,49.4,1,2.618490103,0.431772756,0,2,0.461772756,0.299772756,1
0,1,3438,4518,7,0,1,49.4,1,2.632856654,0.466139307,0,2,0.496139307,0.314139307,1
0,1,8992,11312,11,0,1,49.4,1,2.602597028,0.405879681,0,2,0.465879681,0.283879681,1
0,1,1887,3687,1,0,1,49.4,1,2.582931078,0.386213731,0,2,0.456213731,0.264213731,1
0,1,35,235,1,0,1,49.4,1,2.61704065,0.420323303,0,2,0.470323303,0.298323303,1
0,1,167,287,2,0,1,49.4,1,2.621998066,0.425280719,0,2,0.455280719,0.303280719,1
0,1,38,198,2,0,1,49.4,1,2.549610274,0.502892927,0,2,0.562892927,0.230892927,1
0,1,73,513,3,0,1,49.4,1,2.593627632,0.426910285,0,2,0.486910285,0.274910285,1
0,1,167,367,3,0,1,49.4,1,2.574395745,0.397678398,0,2,0.437678398,0.255678398,1
0,1,169,849,4,0,1,49.4,1,2.554521363,0.327804017,0,2,0.377804017,0.235804017,1
0,1,161,321,4,0,1,49.4,1,2.597999817,0.49128247,0,2,0.55128247,0.27928247,1
0,1,157,197,5,0,1,49.4,1,2.582708499,0.455991152,0,2,0.475991152,0.263991152,1
0,1,41,641,5,0,1,49.4,1,2.61380606,0.407088714,0,2,0.457088714,0.295088714,1
0,1,194,794,6,0,1,49.4,1,2.551784696,0.355067349,0,2,0.395067349,0.233067349,1
0,1,2034,2354,6,0,1,49.4,1,2.577345109,0.400627762,0,2,0.440627762,0.258627762,1
0,1,3286,4366,7,0,1,49.4,1,2.586320436,0.729603089,0,2,0.819603089,0.267603089,1
0,1,5648,4768,7,0,1,49.4,1,2.572907977,0.36619063,0,2,0.42619063,0.25419063,1
0,1,5990,5990,8,0,1,49.4,1,2.569159443,0.402442096,0,2,0.462442096,0.250442096,1
0,1,6836,10356,8,0,1,49.4,1,2.629871665,0.413154318,0,2,0.473154318,0.311154318,1
0,1,2487,2567,9,0,1,49.4,1,2.587978512,0.511261165,0,2,0.571261165,0.269261165,1
0,1,3796,2236,9,0,1,49.4,1,2.605070776,0.35835343,0,2,0.38835343,0.28635343,1
0,1,5199,799,9,0,1,49.4,1,2.626941069,0.590223723,0,2,0.660223723,0.308223723,1
0,1,1035,2355,10,0,1,49.4,1,2.6360948,0.519377454,0,2,0.549377454,0.317377454,1
0,1,5791,5791,10,0,1,49.4,1,2.557685128,0.340967781,0,2,0.420967781,0.238967781,1
0,1,1049,1129,11,0,1,49.4,1,2.58032797,0.403610623,0,2,0.443610623,0.261610623,1
0,1,1871,1871,11,0,1,49.4,1,2.546246269,0.609528922,0,2,0.679528922,0.227528922,1
0,1,1486,1486,12,0,1,49.4,1,2.543000009,0.386282662,0,2,0.456282662,0.224282662,1
0,1,560,1360,12,0,1,49.4,1,2.550918543,0.534201196,0,2,0.574201196,0.232201196,1
0,1,954,674,1,0,1,49.4,1,2.594322499,0.437605152,0,2,0.537605152,0.275605152,1
0,1,-6,74,1,0,1,49.4,1,2.622275534,0.455558187,0,2,0.505558187,0.303558187,1
0,1,445,1445,2,0,1,49.4,1,2.549135517,0.44241817,0,2,0.47241817,0.23041817,1
0,1,120,280,2,0,1,49.4,1,2.616060533,0.509343186,0,2,0.569343186,0.297343186,1
0,1,208,328,3,0,1,49.4,1,2.547177669,0.370460322,0,2,0.420460322,0.228460322,1
0,1,-4,276,3,0,1,49.4,1,2.591831411,0.485114065,0,2,0.525114065,0.273114065,1
0,1,280,800,3,0,1,49.4,1,2.588398417,0.49168107,0,2,0.54168107,0.26968107,1
0,1,479,999,4,0,1,49.4,1,2.571364035,0.454646688,0,2,0.534646688,0.252646688,1
0,1,565,3765,5,0,1,49.4,1,2.616576693,0.489859346,0,2,0.589859346,0.297859346,1
0,1,72,392,5,0,1,49.4,1,2.545377177,0.40865983,0,2,0.45865983,0.22665983,1
0,1,410,930,6,0,1,49.4,1,2.604809405,0.938092058,0,2,0.988092058,0.286092058,1
0,1,1120,2040,6,0,1,49.4,1,2.606583415,0.409866068,0,2,0.449866068,0.287866068,1
0,1,3967,4887,6,0,1,49.4,1,2.622804626,0.456087279,0,2,0.566087279,0.304087279,1
1,1,22704,39964,8,0,1,27,0,2.90437908,0.312882388,0,3,0.382882388,0.075882388,0
0,1,3208,14768,4,0,1,27,0,2.865417153,0.30392046,0,3,0.33392046,0.03692046,0
0,1,53849,65789,8,0,1,27,0,2.897904036,0.416407344,0,3,0.466407344,0.069407344,0
0,1,96081,141101,8,0,1,27,0,2.90957756,0.128080867,0,3,0.138080867,0.081080867,0
0,1,138451,194611,8,0,1,27,0,2.939194069,0.157697377,0,3,0.197697377,0.110697377,0
0,1,22922,46142,8,0,1,27,0,2.946310965,0.374814273,0,3,0.414814273,0.117814273,0
0,1,93228,123128,9,0,1,27,0,2.939816512,0.33831982,0,3,0.35831982,0.11131982,0
0,1,55514,90454,9,0,1,27,0,2.897226573,0.435729881,0,3,0.595729881,0.068729881,0
0,1,85825,88645,9,0,1,27,0,2.914270567,0.522773874,0,3,0.552773874,0.085773874,0
0,1,77279,100839,9,0,1,27,0,2.855404847,0.483908155,0,3,0.513908155,0.026908155,0
0,1,61091,113051,10,0,1,27,0,2.896233517,0.384736825,0,3,0.404736825,0.067736825,0
0,1,96205,106945,10,0,1,27,0,2.898942304,0.427445612,0,3,0.747445612,0.070445612,0
0,1,65790,79170,10,0,1,27,0,2.902288888,0.380792195,0,3,0.430792195,0.073792195,0
0,1,32097,39097,10,0,1,27,0,2.950119665,0.538622973,0,3,0.588622973,0.121622973,0
0,1,57929,59789,10,0,1,27,0,2.871211604,0.349714912,0,3,0.389714912,0.042714912,0
0,1,47370,49650,11,0,1,27,0,2.905059934,0.363563242,0,3,0.413563242,0.076563242,0
0,1,50320,59580,11,0,1,27,0,2.895819323,0.41432263,0,3,0.53432263,0.06732263,0
0,1,14122,19042,11,0,1,27,0,2.917236493,0.635739801,0,3,0.655739801,0.088739801,0
0,1,26843,28243,11,0,1,27,0,2.86081164,0.359314947,0,3,0.389314947,0.032314947,0
0,1,15152,17152,12,0,1,27,0,2.92731979,0.435823097,0,3,0.495823097,0.098823097,0
0,1,2263,2343,12,0,1,27,0,2.891146648,0.769649955,0,3,0.839649955,0.062649955,0
0,1,1435,1775,12,0,1,27,0,2.85373891,0.472242218,0,3,0.582242218,0.025242218,0
0,1,3877,2597,12,0,1,27,0,2.936775126,0.435278433,0,3,0.455278433,0.108278433,0
0,1,689,1389,12,0,1,27,0,2.885463983,0.563967291,0,3,0.603967291,0.056967291,0
0,1,250,7190,3,0,1,27,0,2.859226351,0.357729658,0,3,0.377729658,0.030729658,1
0,1,20390,31230,7,0,1,27,0,2.945335161,0.443838469,0,3,0.463838469,0.116838469,1
0,1,17402,37842,11,0,1,27,0,2.85503861,0.323541918,0,3,0.373541918,0.026541918,1
0,1,325,885,1,0,1,27,0,2.903041476,0.601544784,0,3,0.621544784,0.074544784,1
0,1,48,288,1,0,1,27,0,2.950605805,0.479109113,0,3,0.549109113,0.122109113,1
0,1,672,992,2,0,1,27,0,2.876845502,0.445348809,0,3,0.495348809,0.048348809,1
0,1,321,681,2,0,1,27,0,2.928843905,0.517347213,0,3,0.577347213,0.100347213,1
0,1,73,433,3,0,1,27,0,2.941723336,0.470226644,0,3,0.520226644,0.113226644,1
0,1,166,326,3,0,1,27,0,2.922523792,0.4610271,0,3,0.5210271,0.0940271,1
0,1,279,839,4,0,1,27,0,2.878308833,0.38681214,0,3,0.41681214,0.04981214,1
0,1,603,76243,4,0,1,27,0,2.91994761,0.388450918,0,3,0.418450918,0.091450918,1
0,1,237,357,4,0,1,27,0,2.904032777,0.412536084,0,3,0.472536084,0.075536084,1
0,1,198,278,5,0,1,27,0,2.892838959,0.551342266,0,3,0.591342266,0.064342266,1
0,1,569,1009,5,0,1,27,0,2.902782233,0.371285541,0,3,0.441285541,0.074285541,1
0,1,9039,8959,6,0,1,27,0,2.912940089,0.461443396,0,3,0.491443396,0.084443396,1
0,1,19913,25153,6,0,1,27,0,2.874882282,0.42338559,0,3,0.48338559,0.04638559,1
0,1,26275,40635,7,0,1,27,0,2.88350892,0.272012228,0,3,0.332012228,0.055012228,1
0,1,22321,15761,7,0,1,27,0,2.903878835,0.392382143,0,3,0.432382143,0.075382143,1
0,1,30034,39794,8,0,1,27,0,2.861222882,0.379726189,0,3,0.409726189,0.032726189,1
0,1,14599,27559,8,0,1,27,0,2.860668725,0.429172033,0,3,0.509172033,0.032172033,1
0,1,25167,33487,8,0,1,27,0,2.935813127,0.634316435,0,3,0.734316435,0.107316435,1
0,1,17351,18551,9,0,1,27,0,2.911569005,0.530072313,0,3,0.590072313,0.083072313,1
0,1,29166,35606,10,0,1,27,0,2.940092163,0.478595471,0,3,0.528595471,0.111595471,1
0,1,22281,25401,10,0,1,27,0,2.872138766,0.520642074,0,3,0.540642074,0.043642074,1
0,1,64398,74398,10,0,1,27,0,2.933618821,0.422122128,0,3,0.462122128,0.105122128,1
0,1,13230,14910,11,0,1,27,0,2.922518237,0.561021544,0,3,0.671021544,0.094021544,1
0,1,10928,19328,11,0,1,27,0,2.852138792,0.560642099,0,3,0.600642099,0.023642099,1
0,1,4550,16110,12,0,1,27,0,2.926992332,0.60549564,0,3,0.66549564,0.09849564,1
0,1,1951,1911,1,0,1,27,0,2.874058336,0.302561644,0,3,0.382561644,0.045561644,1
0,1,1206,1406,1,0,1,27,0,2.94041694,0.428920247,0,3,0.488920247,0.111920247,1
0,1,875,955,2,0,1,27,0,2.887549812,0.346053119,0,3,0.376053119,0.059053119,1
0,1,751,831,2,0,1,27,0,2.893630504,0.382133812,0,3,0.412133812,0.065133812,1
0,1,720,680,3,0,1,27,0,2.868880493,0.4773838,0,3,0.5573838,0.0403838,1
0,1,152,672,3,0,1,27,0,2.907451356,0.365954664,0,3,0.405954664,0.078954664,1
0,1,845,1165,3,0,1,27,0,2.943325752,0.361829059,0,3,0.381829059,0.114829059,1
0,1,286,55766,4,0,1,27,0,2.86936193,0.417865238,0,3,0.527865238,0.040865238,1
0,1,1598,1718,5,0,1,27,0,2.94629724,0.464800548,0,3,0.564800548,0.117800548,1
0,1,1793,2273,5,0,1,27,0,2.879079412,0.397582719,0,3,0.447582719,0.050582719,1
0,1,12726,22406,5,0,1,27,0,2.917369749,0.335873057,0,3,0.435873057,0.088873057,1
0,1,17230,34350,6,0,1,27,0,2.866950199,0.295453507,0,3,0.365453507,0.038453507,1
0,1,24117,34437,6,0,1,27,0,2.897809406,0.086312713,0,3,0.156312713,0.069312713,1
0,3,1118,1678,4,0,1,36,0,2.151929894,0.422211711,0,2,0.562211711,9.164211711,0
0,3,4190,6950,8,0,1,36,0,2.137882492,0.35816431,0,2,0.42816431,9.15016431,0
1,3,27479,53499,8,0,1,36,0,2.171015807,0.241297624,0,2,0.261297624,9.183297624,0
0,3,38150,51930,8,0,1,36,0,2.12606886,0.386350677,0,2,0.406350677,9.138350677,0
0,3,874,3174,8,0,1,36,0,2.111993944,0.602275762,0,2,0.682275762,9.124275762,0
0,3,833,1533,9,0,1,36,0,2.156901239,0.467183056,0,2,0.537183056,9.169183056,0
0,3,623,1543,9,0,1,36,0,2.151199262,0.661481079,0,2,0.671481079,9.163481079,0
0,3,1309,2709,9,0,1,36,0,2.141519089,0.451800907,0,2,0.471800907,9.153800907,0
0,3,7000,11340,9,0,1,36,0,2.086930117,0.587211934,0,2,0.637211934,9.099211934,0
0,3,2614,4454,9,0,1,36,0,2.177733086,0.438014903,0,2,0.458014903,9.190014903,0
0,3,2000,3800,10,0,1,36,0,2.102363661,0.582645479,0,2,0.762645479,9.114645479,0
0,3,2673,853,10,0,1,36,0,2.097691045,0.667972863,0,2,0.697972863,9.109972863,0
0,3,494,1074,10,0,1,36,0,2.118418611,0.658700428,0,2,0.688700428,9.130700428,0
0,3,226,9026,10,0,1,36,0,2.0807046,0.560986418,0,2,0.580986418,9.092986418,0
0,3,362,582,11,0,1,36,0,2.159437407,0.639719224,0,2,0.669719224,9.171719224,0
0,3,369,1009,11,0,1,36,0,2.104809845,0.655091662,0,2,0.695091662,9.117091662,0
0,3,33,293,11,0,1,36,0,2.109628322,0.54991014,0,2,0.72991014,9.12191014,0
0,3,120,720,11,0,1,36,0,2.093527304,0.353809122,0,2,0.373809122,9.105809122,0
0,3,272,432,12,0,1,36,0,2.083060959,0.353342777,0,2,0.443342777,9.095342777,0
0,3,161,381,12,0,1,36,0,2.145373361,0.625655179,0,2,0.715655179,9.157655179,0
0,3,79,119,12,0,1,36,0,2.164950091,0.425231909,0,2,0.455231909,9.177231909,0
0,3,1216,2036,12,0,1,36,0,2.107333601,0.547615418,0,2,0.597615418,9.119615418,0
0,3,43,523,3,0,1,36,1,2.109882221,0.350164039,1,2,0.430164039,9.122164039,1
0,3,195,195,11,0,1,36,1,2.144821808,0.605103626,1,2,0.705103626,9.157103626,1
0,3,49,209,1,0,1,36,1,2.165112723,0.795394541,0,2,0.835394541,9.177394541,1
0,3,36,516,1,0,1,36,1,2.105222197,0.525504015,0,2,0.555504015,9.117504015,1
0,3,85,245,1,0,1,36,1,2.171050826,0.611332644,0,2,0.671332644,9.183332644,1
0,3,32,672,2,0,1,36,1,2.10922757,0.659509388,0,2,0.699509388,9.121509388,1
0,3,36,196,3,0,1,36,1,2.131947194,0.662229011,0,2,0.712229011,9.144229011,1
0,3,169,409,3,0,1,36,1,2.100913037,0.581194855,0,2,0.591194855,9.113194855,1
0,3,82,202,3,0,1,36,1,2.134358281,0.574640098,0,2,0.644640098,9.146640098,1
0,3,120,360,4,0,1,36,1,2.170213649,0.640495467,0,2,0.690495467,9.182495467,1
0,3,72,472,5,0,1,36,1,2.172612317,0.572894135,0,2,0.632894135,9.184894135,1
0,3,311,551,5,0,1,36,1,2.108553243,0.518835061,0,2,0.578835061,9.120835061,1
0,3,89,169,5,0,1,36,1,2.144437059,0.474718877,0,2,0.524718877,9.156718877,1
0,3,210,690,6,0,1,36,1,2.088621993,0.328903811,0,2,0.458903811,9.100903811,1
0,3,205,525,6,0,1,36,1,2.124516204,0.514798021,0,2,0.634798021,9.136798021,1
0,3,981,6761,4,0,1,37,0,2.829941067,0.433361111,0,2,0.493361111,4.589361111,0
0,3,5031,7131,8,0,1,37,0,2.860898503,0.684318548,0,2,0.704318548,4.620318548,0
0,3,28066,52226,8,0,1,37,0,2.858212455,0.1816325,0,2,0.2116325,4.6176325,0
0,3,1013,3053,8,0,1,37,0,2.819194036,0.592614081,0,2,0.662614081,4.578614081,0
0,3,1177,2037,9,0,1,37,0,2.869806415,0.50322646,0,2,0.52322646,4.62922646,0
0,3,823,1843,9,0,1,37,0,2.806234193,0.569654238,0,2,0.579654238,4.565654238,0
0,3,1970,5490,9,0,1,37,0,2.789829913,0.423249958,0,2,0.453249958,4.549249958,0
0,3,9379,16579,9,0,1,37,0,2.837406186,0.550826231,0,2,0.610826231,4.596826231,0
